ENL_ID,MRR_ID,Country,site_name,lat,long,date_st,date_en,genus,species1,species2,species3,cohort,mos_origin,inoutrel,inoutrec,blood,sugar,age,mark_meth1,mark_meth2,release_meth,capture_meth1,capture_meth2,capture_meth3,releases_n,recaptures_n,time1,time2,trap_range,trap_range_shape,trap_number,release_sites_location,n_released_f,n_captured_f,n_recaptured_f,rratef,Pop1_f,Pop2_f,Pop3_f,Pop4_f,DPS1_f,DPS2_f,MDT_f,MnDT_f,MxDT_f,GC,disagg_d,MRR_notes
10060,378,Pakistan,Kot Baghicha,31.168056,73.859722,20/05/1979 00:00,25/05/1979 00:00,Anopheles,7,,,N/A,4,2,4,0,0,,1,,1,19,15,,1,7,1,5,,,,,3482,3603,383,0.1,,,,,,,,,,,1,Mouth aspirator.
10060,380,Pakistan,Kot Baghicha,31.168056,73.859722,05/06/1979 00:00,11/06/1979 00:00,Anopheles,7,,,Second release,4,2,4,0,0,,1,,1,19,15,,1,7,1,6,,,,,2913,,521,0.17,,,,,,,,,,,1,Mouth aspirator.
10060,381,Pakistan,Kot Baghicha,31.168056,73.859722,06/06/1979 00:00,11/06/1979 00:00,Anopheles,7,,,Third release,4,2,4,0,0,,1,,1,19,15,,1,7,1,5,,,,,5141,,655,0.12,,,,,,,,,,,1,Mouth aspirator.
10060,379,Pakistan,Kot Baghicha,31.168056,73.859722,04/06/1979 00:00,11/06/1979 00:00,Anopheles,7,,,First release,4,2,4,0,0,,1,,1,19,15,,1,7,1,7,,,,,1269,2168,98,0.07,,,,,,,,,,,1,Mouth aspirator.
10428,904,United States of America,Jerry Slough area (Kern County),35.480383,-119.465494,31/07/1961 00:00,01/09/1961 00:00,Culex,6,,,Test 2,3,2,2,0,0,,1,,2,9,7,10,9,32,1,32,8000,symmetric,17,eccentric,73763,54540,75,1.02E-03,,,,,,,,,,,0,Fluorescent dust.
10428,127,United States of America,Jerry Slough area (Kern County),35.480383,-119.465494,26/06/1961 00:00,31/07/1961 00:00,Culex,6,,,Test 1,1,2,2,0,0,,1,,2,9,7,10,13,35,1,35,8000,symmetric,20,eccentric,110301,26776,132,1.20E-03,,,,,,,,,,,1,Fluorescent dust. Distance data disaggregation is for Test 1 and 2 together.
10436,181,Myanmar,Yangon,16.837808,96.158298,11/10/1969 00:00,29/12/1969 00:00,Culex,40,,,N/A,2,2,4,0,0,2,1,,2,13,12,,51,78,2,78,1600,asymmetric,25,eccentric,224353,4094,186,8.29E-04,,,,,,,,,1335,,0,Human bait catches were done outdoors
10465,479,United States of America,Tiger Hammock study area (Florida),27.56298,-80.482295,30/08/1976 00:00,10/09/1976 00:00,Culex,47,,,Experiment 3,2,2,2,0,0,1,13,,1,9,19,,1,12,1,12,1200,asymmetric,40,eccentric,53023,,431,8.13E-03,,,,,0.75,,,,,,1,male/female ratios taken from recaptures shown in Table 4
10465,478,United States of America,Tiger Hammock study area (Florida),27.56298,-80.482295,09/08/1976 00:00,21/08/1976 00:00,Culex,47,,,Experiment 2,2,2,2,0,0,0,13,,1,9,19,,1,12,1,12,1200,asymmetric,40,eccentric,20933,,422,0.02,,,,,0.66,,,,,,1,male/female ratios taken from recaptures shown in Table 4
10465,481,United States of America,Tiger Hammock study area (Florida),27.56298,-80.482295,11/10/1976 00:00,22/10/1976 00:00,Culex,47,,,Experiment 5,2,2,2,1,1,3,13,,1,9,19,,1,12,1,12,1200,asymmetric,40,eccentric,51191,,1540,0.03,,,,,0.76,,,,,,1,male/female ratios taken from recaptures shown in Table 4
10465,480,United States of America,Tiger Hammock study area (Florida),27.56298,-80.482295,20/09/1976 00:00,01/10/1976 00:00,Culex,47,,,Experiment 4,2,2,2,0,1,1,13,,1,9,19,,1,12,1,12,1200,asymmetric,40,eccentric,29508,,548,0.01,,,,,0.79,,,,,,1,male/female ratios taken from recaptures shown in Table 4
10478,39,Pakistan,Khano-Harni,31.318333,74.4125,12/02/1980 00:00,25/02/1980 00:00,Anopheles,5,,,N/A,4,1,1,0,0,,1,,1,8,9,,4,14,1,14,200,,,,8796,,1167,0.13,,,,,,,,,,2.5,0,Fluorescent dust
10478,38,Pakistan,Khano-Harni,31.318333,74.4125,12/02/1980 00:00,25/02/1980 00:00,Anopheles,7,,,N/A,4,1,1,0,0,,1,,1,8,9,,4,14,1,14,200,,,,2385,,405,0.16,,,,,,,,,,4.3,0,Fluorescent dust
10539,348,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release V,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,118,,8,0.06,,,,,,,,,,,1,Dates not given; these are a guess.
10539,350,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release VII,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,66,,3,0.04,,,,,,,,,,,1,Dates not given; these are a guess.
10539,349,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release VI,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,120,,4,0.03,,,,,,,,,,,1,Dates not given; these are a guess.
10539,347,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release IV,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,142,,6,0.04,,,,,,,,,,,1,Dates not given; these are a guess.
10539,346,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release III,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,266,,12,0.04,,,,,,,,,,,1,Dates not given; these are a guess.
10539,345,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release II,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,282,,7,0.02,,,,,,,,,,,1,Dates not given; these are a guess.
10539,344,Congo,Djoumouna,-4.370544,15.164937,01/01/1977 00:00,,Anopheles,1,,,Release I,1,1,4,1,0,,1,,1,21,12,,1,7,0,6,,asymmetric,,eccentric,168,,4,0.02,,,,,,,,,,,1,Dates not given; these are a guess.
10577,40,Brazil,Ilha Comprida,-24.730791,-47.559538,17/03/1947 00:00,24/12/1947 00:00,Anopheles,8,,,N/A,3,2,4,0,0,,20,,,9,10,11,,,5,270,1500,,,,2820,,2,7.09E-04,,,,,,,,,,,0,MB; information provided by the paper is not very clear.
10577,41,Brazil,Iguape,-24.705342,-47.557278,02/02/1948 00:00,19/03/1948 00:00,Anopheles,8,,,N/A,1,3,4,0,0,,14,,,9,10,11,,,12,,1500,,,,,,,,,,,,,,,,,,0,Bronzing powder; information provided by the paper is not very clear.
10580,833,United States of America,Citrus-growing area near Vero Beach (Florida),27.634999,-80.550002,03/07/1970 00:00,25/08/1970 00:00,Culex,47,,,N/A,2,2,2,0,0,,13,1,1,21,9,,7,53,,53,4800,symmetric,39,centric,141707,,184,1.30E-03,,,,,,,,,,,1,No year of study provided; assuming 1970
10593,390,United States of America,Santee Reservoir,33.405508,-79.850593,05/09/1944 00:00,12/09/1944 00:00,Anopheles,25,,,N/A,1,2,2,1,0,,14,,1,31,,,1,6,1,8,6400,symmetric,15,centric,3500,40863,21,6.00E-03,,,,,,,,,,,1,
10596,549,United States of America,Poso West,35.296,-118.6833,01/06/1982 00:00,,Culex,6,,,Release 1,2,2,2,0,0,2,1,,1,25,34,,1,7,1,7,,,,,4019,,44,0.01,,,,,,,,,,,1,
10596,555,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 1,2,2,2,0,0,4,1,,1,25,34,,1,7,1,7,,,,,8604,,77,8.95E-03,,,,,,,,,,,1,
10596,556,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 1 (caught CO2 LT-2),1,2,2,0,0,,1,,1,25,34,,1,7,1,7,,,,,7427,,14,1.89E-03,,,,,,,,,,,1,
10596,554,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 1 (caught CO2 LT),1,2,2,0,0,,1,,1,25,34,,1,7,1,7,,,,,8726,,264,0.03,,,,,,,,,,,1,
10596,553,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 1 (caught resting),1,2,2,0,0,,1,,1,25,34,,1,7,1,7,,,,,5074,,38,7.49E-03,,,,,,,,,,,1,
10596,552,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 2,1,2,2,0,0,,1,,1,25,34,,1,7,1,7,,,,,3402,,4,1.18E-03,,,,,,,,,,,1,
10596,550,United States of America,Poso West,35.296,-118.6833,01/06/1982 00:00,,Culex,6,,,Release 2,2,2,2,0,0,2,1,,1,25,34,,1,7,1,7,,,,,5247,,72,0.01,,,,,,,,,,,1,
10596,551,United States of America,John Dale Ranch,35.156043,-119.007679,01/08/1982 00:00,,Culex,6,,,Release 1,1,2,2,0,0,,1,,1,25,34,,1,7,1,7,,,,,3868,,15,3.88E-03,,,,,,,,,,,1,
10836,46,Papua New Guinea,Butelgut,-5.148,145.749,13/08/1984 00:00,24/08/1984 00:00,Anopheles,9,,,N/A,1,2,4,1,0,,1,,1,12,,,1,10,1,10,250,symmetric,6,centric,162,,23,0.14,,,,,0.84,,,,,3.2,1,GC=mean oviposition interval
10836,45,Papua New Guinea,Mebat & Budip,-4.999,145.666,19/11/1984 00:00,30/11/1984 00:00,Anopheles,10,,,N/A,1,2,4,1,0,,1,,1,12,,,1,9,1,9,,,,,278,,32,0.11,,,,,0.65,,,,,2.7,1,Temperature mean corresponds to Mebat. GC=mean oviposition interval
10836,49,Papua New Guinea,Mebat & Budip,-4.999,145.666,19/11/1984 00:00,30/11/1984 00:00,Anopheles,3,,,N/A,1,2,4,1,0,,1,,1,12,,,1,9,1,9,,,,,123,,7,0.05,,,,,,,,,,,1,Temperature mean corresponds to Mebat
10836,47,Papua New Guinea,Agan/Umuin,-5.306,145.75,17/07/1984 00:00,11/08/1984 00:00,Anopheles,3,,,N/A,1,2,4,1,0,,1,,1,12,,,1,4,1,4,150,asymmetric,8,eccentric,1480,,104,0.07,,,,,,,,,,,1,
10836,44,Papua New Guinea,Agan/Umuin,-5.306,145.75,17/07/1984 00:00,11/08/1984 00:00,Anopheles,9,,,N/A,1,2,4,1,0,,1,,1,12,,,1,4,1,4,150,asymmetric,8,eccentric,153,,27,0.17,,,,,,,,,,,1,
10836,43,Papua New Guinea,Maraga,-5.354,145.755,24/08/1984 00:00,09/09/1984 00:00,Anopheles,3,,,N/A,1,2,4,1,0,,1,,2,12,,,1,13,1,13,300,asymmetric,7,eccentric,4106,,145,0.03,,,,,0.74,,,,,3,1,GC=mean oviposition interval
10836,42,Papua New Guinea,Butelgut,-5.148,145.749,13/08/1984 00:00,24/08/1984 00:00,Anopheles,10,,,N/A,1,2,4,1,0,,1,,1,12,,,1,10,1,10,250,symmetric,6,centric,352,,41,0.11,,,,,0.75,,,,,3.7,1,GC=mean oviposition interval
10836,48,Papua New Guinea,Mebat & Budip,-4.999,145.666,19/11/1984 00:00,30/11/1984 00:00,Anopheles,9,,,N/A,1,2,4,1,0,,1,,1,12,,,1,9,1,9,,,,,1193,,75,0.06,,,,,0.69,,,,,2.4,1,Temperature mean corresponds to Mebat. GC=mean oviposition interval
11149,645,Brazil,Forest patches near Passos,-20.724305,-46.743093,20/04/1947 00:00,07/05/1947 00:00,Aedes,56,,,Experiment I,1,2,2,0,0,,14,,1,12,,,1,17,1,17,1000,symmetric,22,centric,903,,457,0.5,,,,,,,,,,,1,"In Experiment II 99 A leucocelaneus were released and none were recaptured. Other species released and recaptured deemed not relevant for the current analyses. Since human bait was used for capture, assuming all females"
11219,580,United Republic of Tanzania,Muheza,-4.959573,38.890361,01/09/1963 00:00,01/09/1964 00:00,Anopheles,1,,,N/A,2,3,3,0,0,,11,,1,20,,,75,,,,,,,,10000,,61,6.10E-03,,,,,,,,,,,0,
11227,507,United States of America,Patuxent Wildlife Research Center,39.053636,-76.817592,01/11/1964 00:00,18/11/1964 00:00,Anopheles,25,,,N/A,1,3,3,0,0,,18,,1,20,,,1,18,1,18,,,,,2552,,2,7.84E-04,,,,,,,,,,,0,No other information provided by the source
11283,822,India,Pattukkottai,10.407068,79.30426,03/08/1941 00:00,,Anopheles,7,,,Experiment 3,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,8650,,61,7.05E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,823,India,Pattukkottai,10.407068,79.30426,21/08/1941 00:00,,Anopheles,7,,,Experiment 4,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,10450,,87,8.33E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,824,India,Pattukkottai,10.407068,79.30426,04/09/1941 00:00,,Anopheles,7,,,Experiment 5,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,11900,,86,7.23E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,826,India,Pattukkottai,10.407068,79.30426,08/10/1941 00:00,,Anopheles,7,,,Experiment 7,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,5400,,105,0.01,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,821,India,Pattukkottai,10.407068,79.30426,22/07/1941 00:00,,Anopheles,7,,,Experiment 2,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,4350,,10,2.30E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,827,India,Pattukkottai,10.407068,79.30426,19/10/1941 00:00,,Anopheles,7,,,Experiment 8,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,2500,,17,6.80E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,828,India,Pattukkottai,10.407068,79.30426,28/10/1941 00:00,,Anopheles,7,,,Experiment 9,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,2650,,20,7.55E-03,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11283,825,India,Pattukkottai,10.407068,79.30426,17/09/1941 00:00,,Anopheles,7,,,Experiment 6,3,2,2,0,0,,14,,1,9,,,1,,0,,1600,symmetric,80,centric,9050,,106,0.01,,,,,,,,,,,1,sex ratio of released mosquitoes not specified; assuming all females for simplicity.
11346,832,United Republic of Tanzania,Unnamed foothill area in coastal lowlands,,,01/01/1960 00:00,,Anopheles,1,,,N/A,2,1,1,0,0,,13,,2,11,,,,30,,30,2000,,,,,,,,,,,,,,,,,,0,"Not much detail provided. Results are for more than 1 experiment. ~300 females amongst the recaptured. No date given, so this is a rough guess."
11385,731,United States of America,Broadneck area,36.506675,-78.0321,21/07/1927 00:00,05/08/1927 00:00,Anopheles,25,,,MB marked,1,4,4,0,0,,20,,2,20,,,1,9,1,9,,asymmetric,,eccentric,,,,,,,,,,,,,,,1,Daily recapture data are for both MB and eosin stained cohorts. No species specific numbers provided so assuming all An. Quadrimaculatus
11385,732,United States of America,Broadneck area,36.506675,-78.0321,21/07/1927 00:00,05/08/1927 00:00,Anopheles,25,,,Eosin marked,1,4,4,0,0,,1,,2,20,,,1,9,1,9,,asymmetric,,eccentric,,,,,,,,,,,,,,,0,Marker used: eosin
11388,650,Brazil,Forest patches near Passos,-20.724305,-46.743093,12/04/1948 00:00,,Aedes,56,,,Experiment III (Silver),1,2,2,0,0,,14,,1,12,,,7,,,,14000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11388,654,Brazil,Forest patches near Passos,-20.724305,-46.743093,28/04/1948 00:00,,Aedes,56,,,Experiment III (Red),1,2,2,0,0,,14,,1,12,,,5,,,,14000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11388,656,Brazil,Forest patches near Passos,-20.724305,-46.743093,12/05/1948 00:00,,Aedes,56,,,Experiment III (Green-gold),1,2,2,0,0,,14,,1,12,,,11,,,,14000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11388,658,Brazil,Forest patches near Passos,-20.724305,-46.743093,11/11/1948 00:00,,Aedes,56,,,Experiment IV,1,2,2,0,0,,14,,1,12,,,6,,,,14000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11388,648,Brazil,Forest patches near Passos,-20.724305,-46.743093,21/03/1948 00:00,,Aedes,56,,,Experiment II,1,2,2,0,0,,14,,1,12,,,1,,,,6000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11388,646,Brazil,Forest patches near Passos,-20.724305,-46.743093,28/01/1948 00:00,,Aedes,56,,,Experiment I,1,2,2,0,0,,14,,1,12,,,1,17,1,17,6000,symmetric,50,centric,,,,,,,,,,,,,,,0,
11388,652,Brazil,Forest patches near Passos,-20.724305,-46.743093,20/04/1948 00:00,,Aedes,56,,,Experiment III (Gold),1,2,2,0,0,,14,,1,12,,,5,,,,14000,symmetric,57,centric,,,,,,,,,,,,,,,0,
11457,585,United States of America,Stenson's Hollow (Lake Wilson),34.732674,-87.747664,15/06/1936 00:00,08/08/1936 00:00,Anopheles,25,,,N/A,3,2,4,0,0,,20,,1,20,,,8,,,,2000,,,,1900,,4,2.11E-03,,,,,,,,,,,1,"MB and Eosin used for staining; 50% released were males. 1200 females liberated on July 10 were wild-captured and 90% engorged. Amongst those captured, 4 were females and 2 were males. No recaptures after July 8. Wind speed is max recorded during study."
13179,50,Kenya,Shauri Moyo,-3.75,39.816,20/04/1973 00:00,28/04/1973 00:00,Aedes,2,,,Domestic,2,2,1,0,0,,1,,1,12,,,1,9,0,8,75,asymmetric,14,centric,1000,,164,0.16,,,,,,,,,,,1,
13179,52,Kenya,Shauri Moyo,-3.75,39.816,20/04/1973 00:00,28/04/1973 00:00,Aedes,2,,,Feral,2,2,1,0,0,,1,,1,12,,,1,9,1,9,75,asymmetric,14,centric,1000,,3,3.00E-03,,,,,,,,,,,1,
13179,51,Kenya,Shauri Moyo,-3.75,39.816,20/04/1973 00:00,28/04/1973 00:00,Aedes,2,,,Peridomestic,2,2,1,0,0,,1,,1,12,,,1,9,1,9,75,asymmetric,14,centric,1000,,31,0.03,,,,,,,,,,,1,
13213,755,Uganda,Nkokonjeru,0.233333,32.966667,15/09/1988 00:00,,Aedes,72,,,N/A,1,2,2,0,0,,1,11,1,12,,,8,7,1,7,,,,,737,982,215,0.29,3680,,,,,,,,,,1,Assuming outdoors release. Not 100% confident with data (the way it was extracted).
13213,868,Uganda,Bamadu (Bwamba),0.8,30.133333,15/08/1989 00:00,,Aedes,72,,,N/A,1,2,2,0,0,,1,11,1,12,,,8,7,1,7,,,,,995,2060,347,0.34,11207,,,,,,,,,,1,Assuming outdoors release. Not 100% confident with data (the way it was extracted).
13213,754,Uganda,Umya (Bwamba),0.8,30.133333,15/08/1989 00:00,,Aedes,72,,,N/A,1,2,2,0,0,,1,11,1,12,,,10,9,1,9,,,,,919,1774,265,0.28,7684,,,,,,,,,,1,Assuming outdoors release. Not 100% confident with data (the way it was extracted).
13221,570,Japan,Nagasaki,32.714442,129.903294,29/07/1967 00:00,,Culex,49,,,Release point 7,1,2,2,0,1,,1,,1,10,,,1,7,1,7,9000,asymmetric,19,centric,19000,,44,2.32E-03,,,,,,,,,,,1,
13221,569,Japan,Nagasaki,32.714442,129.903294,29/07/1967 00:00,,Culex,49,,,Release point 4,1,2,2,0,1,,1,,1,10,,,1,7,1,7,9000,asymmetric,19,eccentric,51300,,20,3.90E-04,,,,,,,1000,,8400,,1,Distances travelled are for the 3 releases together.
13221,571,Japan,Nagasaki,32.714442,129.903294,29/07/1967 00:00,,Culex,49,,,Release point 16,1,2,2,0,1,,1,,1,10,,,1,7,1,7,9000,asymmetric,19,eccentric,86200,,167,1.94E-03,,,,,,,,,,,1,
13309,455,United States of America,Poso West,35.296,-118.6833,01/06/1978 00:00,,Culex,6,,,Trapped,1,2,2,0,0,,1,,2,34,7,,1,12,1,12,330,,12,,7190,,1380,0.19,,,,,,,,,,,0,
13309,454,United States of America,Poso West,35.296,-118.6833,01/06/1978 00:00,,Culex,6,,,42-66h reared,2,2,2,0,0,3,1,,2,34,7,,1,12,1,12,330,,12,,2736,,267,0.09,,,,,,,,,,,0,
13309,456,United States of America,Poso West,35.296,-118.6833,01/07/1978 00:00,,Culex,6,,,18-42h,2,2,2,0,0,2,1,,2,34,7,,1,12,1,12,330,,12,,4348,,153,0.03,,,,,,,,,,,0,
13309,457,United States of America,Poso West,35.296,-118.6833,01/07/1978 00:00,,Culex,6,,,42-66h,2,2,2,0,0,3,1,,2,34,7,,1,12,1,12,330,,12,,3080,,233,0.07,,,,,,,,,,,0,
13309,458,United States of America,Poso West,35.296,-118.6833,01/07/1978 00:00,,Culex,6,,,Trapped,1,2,2,0,0,,1,,2,34,7,,1,12,1,12,330,,12,,18194,,2584,0.14,,,,,,,,,,,0,
13309,453,United States of America,Poso West,35.296,-118.6833,01/06/1978 00:00,,Culex,6,,,18-42h reared,2,2,2,0,0,2,1,,2,34,7,,1,12,1,12,330,,12,,4449,,316,0.07,,,,,,,,,,,0,
13404,761,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,12,,,Pink-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,1292,,44,0.03,,,,,,,,,,,1,
13404,757,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,1,,,Red-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,128,,10,0.07,,,,,,,,,,,1,
13404,758,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,1,,,Pink-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,196,,11,0.05,,,,,,,,,,,1,
13404,760,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,12,,,Red-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,840,,53,0.06,,,,,,,,,,,1,
13404,762,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,12,,,Orange-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,1191,,32,0.02,,,,,,,,,,,1,
13404,764,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,1,,,Yellow-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,140,,13,0.09,,,,,,,,,,,1,
13404,765,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,12,,,Yellow-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,939,,55,0.05,,,,,,,,,,,1,
13404,759,United Republic of Tanzania,Kikulukutu,-8.383,36.1,05/05/1990 00:00,17/05/1990 00:00,Anopheles,1,,,Orange-marked,1,2,1,1,0,,1,,1,11,21,,1,11,1,11,750,asymmetric,12,eccentric,181,,14,0.07,,,,,,,,,,,1,
13708,103,Philippines,Tungkong Manga,14.78391,121.096594,15/02/1937 00:00,03/04/1937 00:00,Anopheles,28,,,N/A,1,2,2,1,0,,20,,2,9,3,,,,1,,,,,,2684,,1,3.73E-04,,,,,,,,,,,0,Fuchsine solution; assuming all released females; recaptured specimen was female
13708,102,Philippines,Tungkong Manga,14.78391,121.096594,15/02/1937 00:00,03/04/1937 00:00,Anopheles,28,22,,N/A,2,2,2,0,0,,20,,2,9,3,,,,1,,,,,,3630,,7,1.93E-03,,,,,,,,,,,1,MB; assuming all released females; all recaptured were females
13748,831,United Republic of Tanzania,Jitengeni,-4.258,37.851,10/05/1984 00:00,08/06/1984 00:00,Anopheles,12,,,N/A,1,1,4,0,0,,1,,1,19,,,,,,,,,,,1935,,146,0.07,,,,,,,,,,,0,Not enough detail provided. Multiple releases but not stated how many exactly. Release was done in a shelter built and hence considered indoors.
13748,830,United Republic of Tanzania,Jitengeni,-4.258,37.851,10/05/1984 00:00,08/06/1984 00:00,Anopheles,1,,,N/A,1,1,4,0,0,,1,,1,19,,,,,,,,,,,12965,,714,0.05,,,,,,,,,,,0,Not enough detail provided. Multiple releases but not stated how many exactly. Release was done in a shelter built and hence considered indoors.
13764,269,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/03/1956 00:00,15/06/1956 00:00,Anopheles,1,,,N/A,2,4,1,0,1,2,11,,2,14,,,,,,,550,symmetric,,eccentric,3500,14750,66,0.01,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
13764,270,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/01/1957 00:00,15/02/1957 00:00,Anopheles,1,,,N/A,2,4,1,0,1,2,11,,2,14,,,,,,,400,symmetric,,eccentric,3200,6100,121,0.03,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
13764,271,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/03/1957 00:00,15/07/1957 00:00,Anopheles,1,,,N/A,2,4,1,0,1,2,11,,2,14,,,,,,,2010,symmetric,,eccentric,13800,32300,55,3.99E-03,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
13764,272,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/10/1957 00:00,15/10/1958 00:00,Anopheles,1,,,N/A,2,4,1,0,1,2,11,,2,14,,,,,,,3620,symmetric,,eccentric,49250,95500,324,6.58E-03,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
13764,273,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/07/1958 00:00,15/10/1958 00:00,Anopheles,1,,,N/A,4,4,1,0,0,,13,,2,14,,,,,,,2010,symmetric,,eccentric,,,64,,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
13764,274,United Republic of Tanzania,Foothills of the Eastern Usambara Mountains,-4.753882,38.500541,01/01/1959 00:00,15/06/1959 00:00,Anopheles,1,,,N/A,4,4,1,0,0,,13,,2,14,,,,,,,3620,symmetric,,eccentric,,,233,,,,,,,,,,,,0,Recaptures by distance are available but by release point and no total number released is given
14055,69,Egypt,Siwa Oasis (Khamisa & Mishandid),29.21961,25.402197,29/09/1965 00:00,27/10/1965 00:00,Anopheles,13,,,Central release,2,1,4,0,1,2,13,,1,14,,,5,14,1,28,2500,asymmetric,12,centric,,,15,,,,,,,,,,,,1,
14055,70,Egypt,Siwa Oasis (Khamisa & Mishandid),29.21961,25.402197,04/10/1965 00:00,27/10/1965 00:00,Anopheles,13,,,Peripheral release,2,1,4,0,1,2,13,,1,14,,,7,11,1,23,2500,asymmetric,12,eccentric,,,4,,,,,,,,,,,,1,
14515,472,Mexico,Buenos Aires,14.889087,-92.480267,01/12/2009 00:00,,Aedes,2,,,MRR 3 (large),2,2,4,0,0,6,1,,1,19,,,1,10,2,10,200,symmetric,184,centric,,,,,,,,,,,,,,,1,CDC backpack aspirator
14515,476,Mexico,Buenos Aires,14.889087,-92.480267,01/03/2010 00:00,,Aedes,2,,,MRR 5 (large),2,2,4,0,0,6,1,,1,19,,,1,7,0,7,200,symmetric,182,centric,,,,,,,,,,,,,,,1,CDC backpack aspirator
